CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.2,8.0,234.4,240,25.3,35,929.1,1200,84.9,85,82.4,120,56.2,60,56.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.6,8.0,226.7,240,32.2,35,985.3,1200,81.6,85,80.1,120,53.2,60,41.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.6,8.0,218.3,240,27.5,35,938.0,1200,84.9,85,82.5,120,57.0,60,49.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,6.7,8.0,216.9,240,33.1,35,1163.2,1200,81.6,85,88.2,120,54.6,60,53.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,6.8,8.0,221.7,240,33.8,35,1192.9,1200,77.4,85,89.9,120,56.6,60,46.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.8,8.0,214.3,240,28.3,35,954.8,1200,76.7,85,88.2,120,41.6,60,56.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.7,8.0,221.6,240,27.9,35,1101.8,1200,81.1,85,103.9,120,50.1,60,50.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.5,8.0,239.0,240,30.9,35,938.6,1200,79.8,85,115.5,120,49.0,60,57.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.6,8.0,213.0,240,34.8,35,1062.2,1200,79.5,85,102.7,120,57.0,60,44.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.0,8.0,227.2,240,28.1,35,1112.9,1200,77.4,85,89.0,120,58.0,60,49.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,6.7,8.0,227.9,240,31.0,35,974.0,1200,83.2,85,118.9,120,51.4,60,45.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,6.8,8.0,225.8,240,33.1,35,978.3,1200,82.5,85,80.6,120,47.4,60,43.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.9,8.0,239.1,240,29.0,35,1176.4,1200,78.7,85,102.0,120,49.2,60,58.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,8.0,8.0,214.4,240,31.1,35,1050.8,1200,76.6,85,88.8,120,54.7,60,41.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,6.7,8.0,216.2,240,32.2,35,988.6,1200,78.9,85,99.9,120,45.4,60,53.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.8,8.0,210.1,240,28.2,35,1076.9,1200,82.9,85,118.6,120,43.7,60,57.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.7,8.0,214.4,240,34.6,35,1017.8,1200,84.7,85,92.2,120,43.8,60,44.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.3,8.0,234.7,240,35.0,35,1167.4,1200,79.0,85,80.4,120,49.6,60,40.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.8,8.0,231.4,240,30.0,35,999.3,1200,77.9,85,104.4,120,53.0,60,42.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.5,8.0,219.3,240,33.7,35,1173.6,1200,83.0,85,84.5,120,47.6,60,44.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.0,8.0,232.2,240,26.3,35,1053.9,1200,82.0,85,82.5,120,50.0,60,57.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.9,8.0,224.1,240,29.2,35,987.2,1200,79.2,85,81.3,120,40.9,60,55.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.9,8.0,238.6,240,29.3,35,1041.1,1200,80.5,85,114.2,120,45.9,60,52.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,6.7,8.0,233.5,240,32.8,35,1166.5,1200,75.1,85,102.6,120,54.8,60,41.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.1,8.0,227.6,240,32.9,35,981.3,1200,82.9,85,98.3,120,43.7,60,52.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.6,8.0,232.0,240,26.4,35,1044.8,1200,76.7,85,91.4,120,57.2,60,46.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.2,8.0,212.4,240,33.8,35,906.1,1200,83.3,85,97.6,120,56.1,60,47.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.0,8.0,223.6,240,33.7,35,1099.4,1200,84.7,85,106.8,120,59.8,60,58.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.7,8.0,239.2,240,32.8,35,1013.6,1200,82.6,85,89.6,120,59.7,60,43.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.9,8.0,228.0,240,32.0,35,1113.8,1200,81.3,85,88.5,120,55.6,60,55.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.5,8.0,226.6,240,28.0,35,1039.1,1200,81.1,85,99.1,120,59.4,60,46.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,6.9,8.0,232.7,240,31.6,35,1167.7,1200,80.5,85,110.8,120,41.2,60,56.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.9,8.0,215.3,240,33.0,35,1188.9,1200,77.1,85,96.3,120,45.7,60,43.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.6,8.0,234.9,240,28.5,35,903.6,1200,75.8,85,110.7,120,44.8,60,51.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.0,8.0,230.7,240,31.7,35,916.1,1200,81.9,85,101.5,120,41.4,60,45.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,7.2,8.0,233.5,240,31.3,35,1067.9,1200,83.3,85,108.0,120,46.0,60,54.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.9,8.0,222.1,240,33.1,35,1178.2,1200,81.3,85,103.7,120,54.1,60,43.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.0,8.0,219.2,240,33.0,35,1190.2,1200,76.2,85,83.7,120,52.4,60,46.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.8,8.0,228.3,240,31.9,35,955.9,1200,80.6,85,108.1,120,43.8,60,47.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.7,8.0,223.6,240,26.4,35,910.8,1200,76.0,85,109.4,120,43.0,60,58.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.4,8.0,237.1,240,30.1,35,984.8,1200,81.9,85,106.8,120,45.5,60,51.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.9,8.0,222.5,240,26.7,35,1027.7,1200,82.2,85,81.0,120,43.8,60,46.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.0,8.0,211.8,240,29.1,35,1086.2,1200,77.1,85,105.6,120,47.2,60,43.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,6.8,8.0,234.2,240,26.4,35,963.7,1200,78.6,85,112.7,120,48.6,60,50.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,6.6,8.0,227.0,240,29.8,35,914.4,1200,84.7,85,94.2,120,43.8,60,49.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,7.6,8.0,234.8,240,25.5,35,1168.2,1200,82.1,85,95.8,120,51.4,60,55.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.2,8.0,210.6,240,27.0,35,1067.0,1200,83.5,85,110.8,120,40.7,60,41.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.6,8.0,230.4,240,30.4,35,1135.0,1200,79.3,85,117.1,120,58.3,60,54.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.1,8.0,235.9,240,29.7,35,1135.0,1200,78.1,85,108.5,120,59.6,60,43.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.1,8.0,221.9,240,27.6,35,938.2,1200,84.6,85,84.1,120,42.8,60,59.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.6,8.0,237.2,240,27.0,35,1086.5,1200,80.1,85,111.1,120,42.2,60,50.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.2,8.0,215.3,240,29.4,35,965.7,1200,82.3,85,105.6,120,55.6,60,56.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.9,8.0,219.4,240,28.0,35,1006.5,1200,78.8,85,80.3,120,48.8,60,52.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.1,8.0,239.0,240,28.8,35,1061.6,1200,80.2,85,110.9,120,46.7,60,55.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,6.7,8.0,223.2,240,32.5,35,1156.1,1200,78.6,85,87.7,120,52.9,60,54.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.9,8.0,231.5,240,31.7,35,927.4,1200,83.8,85,108.2,120,43.5,60,50.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.0,8.0,238.7,240,34.9,35,983.9,1200,81.5,85,113.6,120,55.5,60,44.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.4,8.0,217.6,240,30.3,35,1170.7,1200,83.9,85,102.5,120,47.5,60,43.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.3,8.0,237.6,240,27.4,35,1156.8,1200,82.2,85,107.1,120,55.1,60,45.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.1,8.0,212.8,240,33.5,35,1138.3,1200,83.2,85,101.9,120,49.6,60,50.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.4,8.0,220.9,240,26.7,35,1149.5,1200,81.2,85,87.2,120,54.7,60,47.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.4,8.0,237.6,240,27.3,35,936.5,1200,82.4,85,107.8,120,59.3,60,50.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.9,8.0,211.3,240,31.3,35,1016.7,1200,77.6,85,106.7,120,49.0,60,42.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,6.6,8.0,215.4,240,30.1,35,987.7,1200,83.5,85,92.6,120,47.0,60,58.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.4,8.0,238.9,240,27.0,35,1122.6,1200,75.3,85,99.9,120,47.9,60,52.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,7.3,8.0,239.3,240,31.8,35,939.3,1200,84.6,85,81.6,120,40.3,60,51.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.9,8.0,236.1,240,29.1,35,1129.6,1200,77.4,85,117.9,120,52.0,60,56.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.0,8.0,223.2,240,25.9,35,1058.1,1200,81.9,85,119.2,120,45.5,60,45.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.5,8.0,230.4,240,28.8,35,1153.9,1200,79.2,85,114.9,120,45.9,60,48.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.0,8.0,215.2,240,28.0,35,909.9,1200,77.9,85,115.0,120,54.2,60,51.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.1,8.0,236.1,240,29.9,35,1028.1,1200,80.6,85,85.9,120,40.5,60,47.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.7,8.0,229.8,240,34.7,35,982.4,1200,76.7,85,109.1,120,44.3,60,50.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.1,8.0,214.9,240,29.4,35,988.1,1200,77.7,85,117.3,120,43.0,60,53.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.4,8.0,214.3,240,27.4,35,1131.6,1200,78.4,85,104.8,120,45.8,60,42.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.9,8.0,222.0,240,34.8,35,1197.6,1200,83.7,85,108.1,120,40.7,60,52.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,8.0,8.0,234.9,240,34.4,35,979.2,1200,76.2,85,91.4,120,42.2,60,58.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.2,8.0,232.2,240,30.4,35,1069.6,1200,79.5,85,112.5,120,41.7,60,52.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,6.9,8.0,215.0,240,31.9,35,1119.6,1200,76.6,85,113.2,120,43.0,60,44.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,6.9,8.0,227.3,240,29.4,35,909.5,1200,79.0,85,105.2,120,59.2,60,44.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,6.7,8.0,237.6,240,27.4,35,933.7,1200,82.7,85,103.0,120,56.5,60,47.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.0,8.0,211.9,240,34.2,35,1026.6,1200,76.4,85,85.4,120,42.8,60,43.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,6.6,8.0,216.1,240,29.6,35,954.7,1200,82.3,85,111.8,120,57.6,60,58.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.9,8.0,228.8,240,27.7,35,1093.8,1200,83.8,85,94.4,120,52.9,60,44.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.7,8.0,226.8,240,30.3,35,935.4,1200,83.3,85,103.8,120,47.1,60,51.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,6.6,8.0,220.0,240,28.5,35,1132.5,1200,76.4,85,107.8,120,44.2,60,49.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.6,8.0,232.6,240,34.7,35,1145.8,1200,79.9,85,107.6,120,58.4,60,45.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.3,8.0,217.7,240,27.7,35,1048.7,1200,75.3,85,92.9,120,53.5,60,47.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.5,8.0,235.5,240,29.5,35,946.9,1200,84.0,85,105.4,120,42.6,60,44.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.4,8.0,215.8,240,31.1,35,1067.5,1200,81.8,85,92.8,120,53.6,60,49.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.7,8.0,210.4,240,29.4,35,1065.4,1200,82.1,85,101.9,120,56.0,60,42.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.3,8.0,236.2,240,30.2,35,939.9,1200,75.4,85,116.2,120,41.6,60,54.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.9,8.0,214.2,240,33.2,35,1018.0,1200,84.0,85,106.2,120,50.4,60,49.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.8,8.0,215.1,240,32.4,35,936.1,1200,83.6,85,102.5,120,40.4,60,51.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,6.6,8.0,219.3,240,27.3,35,954.3,1200,77.6,85,107.4,120,44.2,60,40.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.8,8.0,227.4,240,34.4,35,1006.8,1200,76.5,85,101.7,120,48.3,60,59.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,7.9,8.0,237.6,240,33.7,35,926.7,1200,75.9,85,88.6,120,48.8,60,53.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.5,8.0,212.5,240,27.8,35,1047.0,1200,80.1,85,104.6,120,49.1,60,51.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.5,8.0,240.0,240,29.0,35,990.6,1200,83.6,85,86.2,120,54.6,60,42.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,6.7,8.0,214.4,240,30.6,35,1090.4,1200,76.7,85,105.2,120,45.0,60,43.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,6.9,8.0,222.8,240,25.4,35,1044.8,1200,83.5,85,101.9,120,49.9,60,53.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,6.6,8.0,214.0,240,30.3,35,925.5,1200,83.6,85,119.9,120,50.3,60,50.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.1,8.0,216.7,240,30.4,35,1039.1,1200,82.7,85,100.4,120,44.2,60,52.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.2,8.0,224.0,240,33.5,35,1006.2,1200,82.9,85,103.8,120,50.7,60,58.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.2,8.0,222.6,240,30.1,35,963.6,1200,84.0,85,99.1,120,48.8,60,43.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.4,8.0,235.8,240,28.8,35,1046.8,1200,78.1,85,108.1,120,59.7,60,41.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,7.5,8.0,237.6,240,28.9,35,931.7,1200,78.7,85,114.1,120,53.1,60,53.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.8,8.0,235.7,240,30.4,35,1069.1,1200,75.3,85,80.3,120,58.8,60,44.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.0,8.0,221.8,240,32.4,35,1015.9,1200,81.2,85,107.5,120,42.2,60,55.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.4,8.0,210.3,240,32.0,35,918.5,1200,82.0,85,101.0,120,50.8,60,54.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.0,8.0,211.7,240,27.0,35,1060.8,1200,81.1,85,81.8,120,56.5,60,40.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,6.8,8.0,212.0,240,30.5,35,1103.6,1200,84.1,85,86.7,120,53.6,60,46.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,6.6,8.0,239.4,240,34.4,35,960.5,1200,84.1,85,82.0,120,51.1,60,49.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.1,8.0,237.0,240,34.0,35,913.8,1200,80.5,85,85.2,120,43.4,60,50.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.4,8.0,228.1,240,28.7,35,1076.7,1200,84.9,85,118.9,120,42.6,60,58.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.6,8.0,239.2,240,29.2,35,1048.3,1200,77.7,85,92.7,120,59.1,60,44.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.6,8.0,217.7,240,28.4,35,1141.9,1200,76.4,85,117.9,120,46.4,60,53.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.3,8.0,219.8,240,26.8,35,997.8,1200,77.7,85,116.6,120,49.6,60,56.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.9,8.0,215.0,240,34.7,35,1119.7,1200,84.2,85,107.9,120,40.4,60,58.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.3,8.0,235.0,240,32.1,35,1063.4,1200,83.2,85,92.3,120,57.7,60,41.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.5,8.0,230.3,240,25.7,35,1108.3,1200,77.0,85,97.5,120,56.1,60,53.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.3,8.0,210.2,240,29.9,35,954.6,1200,80.4,85,104.0,120,53.9,60,48.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.5,8.0,223.2,240,30.0,35,955.9,1200,75.4,85,114.8,120,42.2,60,59.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.2,8.0,211.0,240,30.2,35,1054.6,1200,83.6,85,109.0,120,58.6,60,44.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.7,8.0,235.0,240,33.2,35,965.7,1200,82.3,85,119.7,120,43.6,60,47.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,6.9,8.0,215.6,240,29.5,35,981.8,1200,79.3,85,99.8,120,44.2,60,43.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,7.4,8.0,227.1,240,26.4,35,957.2,1200,83.6,85,97.7,120,47.7,60,44.4,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,6.8,8.0,223.4,240,31.9,35,1154.1,1200,84.6,85,102.9,120,59.9,60,43.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.3,8.0,216.2,240,29.1,35,977.7,1200,81.0,85,83.6,120,45.8,60,50.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.2,8.0,233.8,240,28.6,35,1098.2,1200,75.6,85,107.8,120,51.4,60,45.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.8,8.0,215.5,240,31.1,35,1015.8,1200,84.4,85,98.5,120,57.0,60,47.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,6.7,8.0,211.1,240,27.8,35,991.5,1200,83.1,85,116.1,120,42.2,60,50.6,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,6.5,8.0,212.4,240,27.1,35,1056.8,1200,78.2,85,103.5,120,59.1,60,41.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.4,8.0,215.4,240,31.7,35,1078.6,1200,79.3,85,98.5,120,42.1,60,46.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,6.5,8.0,220.0,240,33.0,35,1132.1,1200,80.0,85,82.6,120,46.2,60,54.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.5,8.0,218.4,240,34.5,35,1121.1,1200,78.2,85,81.9,120,46.0,60,51.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.7,8.0,236.3,240,29.5,35,1130.7,1200,78.0,85,108.3,120,45.8,60,47.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,6.9,8.0,231.7,240,28.2,35,1112.3,1200,75.8,85,105.3,120,54.2,60,51.2,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.5,8.0,215.4,240,26.3,35,1147.7,1200,84.6,85,115.2,120,42.6,60,41.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,7.6,8.0,230.0,240,31.2,35,929.8,1200,76.0,85,100.6,120,54.2,60,45.9,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.9,8.0,215.4,240,34.6,35,1148.3,1200,83.0,85,117.5,120,40.6,60,46.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.8,8.0,216.5,240,29.5,35,1006.1,1200,79.3,85,81.1,120,50.5,60,55.7,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,7.0,8.0,237.6,240,31.0,35,1138.5,1200,75.7,85,99.8,120,53.8,60,41.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,7.4,8.0,213.9,240,32.4,35,994.2,1200,77.5,85,108.0,120,42.0,60,44.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,irrigated,7.9,8.0,211.8,240,34.0,35,916.4,1200,81.1,85,100.3,120,50.4,60,46.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,rainfed,7.2,8.0,226.0,240,33.5,35,1076.3,1200,78.4,85,87.0,120,50.3,60,58.8,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,irrigated,6.6,8.0,231.0,240,34.6,35,1044.9,1200,80.4,85,85.9,120,58.8,60,56.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,rainfed,7.5,8.0,214.1,240,33.7,35,1134.6,1200,84.8,85,115.1,120,49.7,60,51.5,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,irrigated,7.5,8.0,232.7,240,31.6,35,1073.6,1200,80.1,85,84.2,120,58.4,60,46.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jul,Jul,rainfed,6.7,8.0,234.8,240,28.0,35,952.7,1200,84.6,85,115.9,120,49.2,60,56.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Mar,Mar,irrigated,7.5,8.0,229.8,240,27.4,35,1023.0,1200,80.5,85,118.8,120,45.0,60,42.0,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Apr,Apr,rainfed,7.2,8.0,235.1,240,28.7,35,982.5,1200,81.0,85,104.2,120,53.2,60,48.1,60
annual moringa,vegetables,sandy Loamy soil,Zaid,May,May,irrigated,6.8,8.0,215.6,240,28.8,35,1112.1,1200,75.6,85,81.0,120,46.5,60,56.3,60
annual moringa,vegetables,sandy Loamy soil,Zaid,Jun,Jun,rainfed,6.7,8.0,222.6,240,26.6,35,1068.0,1200,76.9,85,116.0,120,46.6,60,57.0,60
